Date,EW_Nifty (buy-hold),S1 (R<0),S1_inv (R>0),S2a (R<0 & PS<0),S2b (R<0 & PS<-0.001),S3 (R<0 & E<=L<=F),S4a (S1 + cross-up 50),S4b (S4a + P<0)
2025-02-12,359377.3211184757,190369.89154230655,227695.48797592448,195887.4771485095,75018.9530048291,64880.54385026974,19730.793207135604,21165.41913783306
2025-02-13,357471.7328426262,190305.60018567008,228651.71599005745,195878.6945464382,74833.64387505369,64727.46902490094,19678.386524385784,21109.201965295757
2025-02-14,352340.27955947426,188275.12035282326,227000.3907316943,193705.78472306122,73845.17603361767,63837.38065206106,19395.149041988647,20805.37028617644
2025-02-17,354782.51679332525,189560.73317486543,226789.95295199362,195106.6519151399,74359.89167794837,64322.74785136608,19402.09468243785,20812.82094412743
2025-02-18,354474.56920619553,189401.292914288,227338.30760685803,194894.59688141907,74248.6329989111,64220.2832974762,19310.79859317432,20714.886716414334
2025-02-19,352977.21915637114,189437.41660129817,226399.29275186962,194901.15895480412,74155.84094756207,64133.17285972282,19310.79859317432,20714.886716414334
2025-02-20,354365.1475715949,190359.6147013758,226497.8433756671,196152.89772073596,74664.67106239146,64537.71612357746,19252.866197394796,20652.74205626509
2025-02-21,351525.8640714157,189651.39060281657,224082.95127999733,195428.94687722222,74057.16406948675,64055.21704957451,19091.80403857231,20479.969068228842
2025-02-24,348376.01727923827,187880.35333610812,222385.10752131772,193536.64339047976,73538.14074405018,63592.16464654698,19023.883012083003,20407.109504052874
2025-02-25,347552.5576344413,186944.21771928246,223379.61769766183,192478.9024698283,73075.85193165106,63253.010441892424,18948.518059610757,20326.264766052118
2025-02-27,346240.31598769245,186550.12482407884,223539.14571083433,191962.85618965386,72458.84814762457,62753.486573445974,18948.518059610757,20326.264766052118
2025-02-28,339302.97059512016,182565.32149135025,215716.96252494454,187957.18084295746,71030.94224108689,61542.1737093125,18948.518059610757,20326.264766052118
2025-03-03,341180.5860316511,182924.58680864103,217270.41271995474,188397.49835082976,71155.78230095751,61559.6273698679,18948.518059610757,20326.264766052118
2025-03-04,341139.80683481664,182722.2233129082,214406.0307209561,188164.11534630414,71073.96782526783,61459.847507562794,18948.518059610757,20326.264766052118
2025-03-05,348218.35939832084,185892.8639723928,216470.62100105564,191489.85889529772,72284.66745767518,62438.74751899734,18891.67250543192,20265.28597175396
2025-03-06,351201.2879366031,188096.67029239904,218331.92618474446,193799.2831843729,73138.76447271227,63104.508103419226,19257.544087101734,20657.76007532233
2025-03-07,350162.41532610205,187658.08748734894,218491.08859375736,193322.958546226,73126.1185761454,63039.49933753496,19042.462086532083,20427.039462964287
2025-03-10,347167.52291842294,186391.56427942746,216800.41066467707,191962.62852337825,72471.40892960003,62393.85091509992,18905.28343049868,20279.88654715239
2025-03-11,349137.48767742055,185911.91956441622,216991.89055640087,191398.35349051276,72910.96095161252,61949.31331883067,18512.76640235552,19858.829606756193
2025-03-12,347857.3772406076,185279.27105902537,216669.74138570545,190810.8549236822,72727.4746543034,61882.56996241285,18328.9658804096,19661.664949263817
2025-03-13,346238.6693152109,184352.68494605925,215323.38278705225,190004.11127794906,72337.98024350217,61561.57684696606,18314.44568595245,19646.08899149962
2025-03-17,349591.1403224975,185602.3591727532,216653.03274926558,191334.39202446016,72801.76757637282,61872.19437076336,18431.05993818751,19771.182265758227
2025-03-18,349603.687008105,185615.71247335177,216653.01430475415,191349.73078693467,72810.99083958591,61880.028957668015,18375.431992736038,19711.509612515318
2025-03-19,356653.0439554254,189620.62444034996,218697.48433647273,195090.40275684,74081.39224681137,62884.9020225126,18320.305696757827,19652.375083677773
2025-03-20,360233.6936716971,191606.7644103633,221203.71493494877,197188.65665911,75129.9369906661,63811.67373944193,18324.430531333255,19656.799834966107
2025-03-21,362555.7228529914,193313.5508864053,222111.78704552428,198890.33861267063,75428.79245198231,64065.52806551428,18264.42968791841,19592.43633035853
2025-03-24,365125.32258653303,194910.2087831734,225459.3429657844,200527.59821180714,75474.04961185456,64103.96736533683,18260.74548804852,19588.4842523242
2025-03-25,364561.9310970089,194451.01332594253,225533.82785709444,200112.78368325246,75427.59080814708,64064.507528978225,17882.1775192751,19182.39060737384
2025-03-26,362972.4397196398,193246.23424303724,223756.29926761915,198907.0242404612,75209.43032987819,63879.21268589934,17870.94985277711,19170.346577269476
2025-03-27,366410.7819715635,194726.23855882318,224874.46700260584,200459.20990047793,75737.03713229764,64327.33610604031,17727.84133196186,19016.832636220486
2025-03-28,363575.30857209885,193500.49895493034,224228.89924270322,198938.4073203397,74678.4890621102,63428.25713393314,17390.388526912022,18654.843638457627
2025-04-01,362527.5935818294,192930.56244405275,220335.92195505317,198334.95916074634,74277.20458372978,63087.42571918133,17093.259110790976,18336.10994314389
2025-04-02,365946.0837621404,194169.55167691995,222888.30136145087,199773.8952639196,74941.07816983874,63680.99919922728,17089.896058497732,18332.5023633258
2025-04-03,366282.7176406631,194101.95589357178,222282.97873478083,199556.66974114877,73878.11304826486,63108.58236129467,16646.743706510555,17857.12840480025
2025-04-04,358535.57862793293,189533.4272414685,218915.5868293225,194578.84693810786,71877.2032443188,61380.21218411352,16342.106706176264,17530.34124884163
2025-04-07,342661.27722814487,184309.05306496145,209613.1847353746,189017.59112915196,69724.35889407626,59561.41762404105,16293.080386057736,17477.750225095104
2025-04-08,349628.79367667285,187915.04199702042,213688.67171747575,192608.261418403,71040.91491038831,60637.65458848662,16482.953456824376,17681.42896641961
2025-04-09,346475.85435727437,186660.77861015665,213174.1823568848,191474.0718789096,70150.20941568812,59860.13222704675,16326.625426472283,17513.73432532443
2025-04-11,354558.2626956749,190101.18495925315,218344.18592394533,194931.26087805434,71486.50648381107,61068.27723647539,16277.645550192865,17461.193122348453
2025-04-15,362557.46754625824,193833.34194366293,223240.72370836584,198927.81964042428,73179.02784210007,62490.43151555843,16553.300163782813,17756.89058228629
2025-04-16,364727.2217216653,195584.12931209852,223654.125643273,200412.06564259596,74173.7689985019,63348.50614441732,16405.245213539467,17598.070556936364
2025-04-17,368976.6290142538,197285.87439580806,227241.72794576426,202098.685474594,74909.97294503787,63601.41101464593,16450.828631100372,17646.96834468788
2025-04-21,374409.1515350896,200193.54787777195,229310.1915792862,205997.74983290385,76664.10436112889,64937.30820295561,17087.724338594962,18330.172737673693
2025-04-22,373780.69396639173,199367.62117608968,229262.2155278636,204956.19328283006,76110.99313704736,64366.87726399761,17141.488161023954,18387.845727513264
2025-04-23,377172.13403377595,202529.44808070984,229522.1772073657,208789.7017829843,78960.0327383719,66773.69563693633,17090.063696540885,18332.682190330725
2025-04-24,376577.4210710809,202362.46428302533,229275.66806735605,208513.94340651142,78716.3748829856,66567.64284704888,17034.01972272462,18272.563259301536
2025-04-25,370139.3954390708,200230.81061272466,226401.42465648116,206793.65122882905,78841.57282941673,66673.5183042887,17034.01972272462,18272.563259301536
2025-04-28,373539.387042649,202230.72705584127,228290.72855677953,208446.2910466589,79087.89562675379,66881.82474653261,16982.917663556447,18217.74556952363
2025-04-29,373076.3406157406,201901.6701138781,227619.7230238547,208459.88638449617,79524.61753377465,67251.1449543453,17163.911581514985,18411.899554858875
2025-04-30,370247.2966654394,201488.23010628793,227156.35182577762,208221.16848489485,79450.59646539384,67121.22436611047,17018.903022086637,18256.347423393403
2025-05-02,368685.6913992563,200641.1120154945,225952.69137846673,207394.95456357443,79225.17260197962,66948.57807677219,17018.903022086637,18256.347423393403
2025-05-05,375842.5419004306,202403.516797569,228005.07531988743,209410.6681391327,80054.26747004819,68221.12405404856,16967.846313020378,18201.578381123225
2025-05-06,371829.4042473263,201574.9023661501,226822.98097353676,209273.1887732429,79578.59697840323,67815.56739858742,16646.118262047054,17856.4574842712
2025-05-07,372130.8045589531,201218.29798672727,227231.21872625628,209309.82364227,79903.17398761862,68092.16679099636,16646.118262047054,17856.4574842712
2025-05-08,368193.3935989113,199764.5271854545,225074.39134614964,208003.8638336339,78872.52225590969,67160.02644355151,16646.118262047054,17856.4574842712
2025-05-09,364366.4325611276,199696.37757032286,222441.29411651133,208072.89553073718,78922.93414927868,67025.89012886971,16646.118262047054,17856.4574842712
2025-05-12,380758.1926547952,208053.3569415181,229747.90458833516,217173.8402505212,82962.27067111956,70676.93881891794,16596.179907260914,17802.888111818385
2025-05-13,377065.2977757563,205497.20640146494,227282.29582924463,214427.74868179992,82713.38385910621,70464.90800246119,16291.69389082548,17476.26291779758
2025-05-14,379347.1650603646,207343.2595362955,228315.96850639727,216670.8694576498,83672.81492517998,71282.2632919117,16242.818809153003,17423.834129044186
2025-05-15,386968.321722372,211128.09724140912,232052.34151471252,220769.29414119452,83672.81492517998,71282.2632919117,16176.274309337608,17352.451178793566
2025-05-16,387165.4804929104,210661.30341942882,231940.1104547977,219808.4512053732,83672.81492517998,71282.2632919117,16176.274309337608,17352.451178793566
2025-05-19,386124.0264181133,210179.3498399873,231487.96074169563,219168.45979890268,83672.81492517998,71282.2632919117,16176.274309337608,17352.451178793566
2025-05-20,381320.78116553917,207966.85091403793,228812.76015840445,217153.04779175523,83672.81492517998,71282.2632919117,16176.274309337608,17352.451178793566
2025-05-21,382874.1269095776,208741.4711759727,229929.17281060357,218068.20764022227,83421.79648040443,71068.41650203597,16176.274309337608,17352.451178793566
2025-05-22,379228.8195366073,206928.77227122712,227786.22751798938,216110.19481573682,84546.22752939149,72026.3380224147,16127.745486409596,17300.393825257186
2025-05-23,383917.64090804284,208757.8300679143,230202.98869359438,218149.61948464432,85035.79532918044,72443.40897712087,16251.79431421996,17433.462243064827
2025-05-26,386801.6815631257,211292.3673394085,231448.04958229224,220729.9718556714,85767.80297164331,73067.01846783048,16203.0389312773,17381.16185633563
2025-05-27,384926.3461654543,211115.22273856975,229851.1314214074,220055.021601152,85767.80297164331,73067.01846783048,16025.429934096754,17190.638909360696
2025-05-28,382973.49932722724,210135.36793908695,228795.25060860193,219100.97883961856,85510.49956272838,72847.81741242699,16025.429934096754,17190.638909360696
2025-05-29,385062.8719688391,212125.45809477865,229355.09551405825,221302.0657644326,86189.7581540809,73426.48910878836,15977.353644294464,17139.066992632615
2025-05-30,382429.91213594563,210130.43306556862,227862.86681812158,219081.58010066123,85931.18887961867,73206.20964146199,15899.257234776476,17055.29219335033
2025-06-02,382144.4692971233,208609.02496409396,227898.12338704366,217132.34446744114,85335.19179748712,72698.4698102193,15899.257234776476,17055.29219335033
2025-06-03,378772.72490099043,207176.87227946083,226176.71396795602,214680.45049182765,84528.73100561672,71867.51911438936,15899.257234776476,17055.29219335033
2025-06-04,378969.6675370186,207600.88732068805,226338.22014082456,215747.86273239023,84709.84936621736,71932.52249760732,15899.257234776476,17055.29219335033
2025-06-05,381307.2431122944,209065.01500145718,226827.37444338953,215774.32481526694,84517.13771597692,72085.54118846852,15851.559463072146,17004.126316770282
2025-06-06,386236.8246287135,210673.32921881997,229947.29094630454,217270.1996964953,84845.79395628511,72141.52777274878,15845.417921552786,16997.538223780557
2025-06-09,389787.6604316879,213009.92237502272,231393.46621426495,219599.5531697733,85790.98546564259,72869.64862268127,15845.417921552786,16997.538223780557
2025-06-10,390390.87184742745,214529.64015493,231663.34213222764,221688.94248194288,86558.44639829786,72964.55496299392,15797.881667788128,16946.545609109216
2025-06-11,390207.47495432675,216974.31205421576,231714.24111447614,223065.24688288113,86558.44639829786,73041.88872564292,15791.403432898953,16939.596341775494
2025-06-12,385374.52730238397,215568.08035730844,228874.3770440513,221654.80911631818,86558.44639829786,72903.63443549412,15791.403432898953,16939.596341775494
2025-06-13,382751.06494765583,214939.22259992565,227449.64964912675,221033.44158488273,86298.77105910298,72920.92180104945,15791.403432898953,16939.596341775494
2025-06-16,387045.30394439265,216828.53599577607,229767.11308591353,222908.68379172747,86169.77417442808,72812.90502353081,15791.403432898953,16939.596341775494
2025-06-17,383923.0900394833,215947.17252468842,228494.58185073882,222003.6360927652,84121.95380338997,71082.52562310109,15791.403432898953,16939.596341775494
2025-06-18,383112.8168411497,216898.37604229408,228111.8933346411,222713.9235210556,85956.3192517043,72632.55292234539,15744.029222600257,16888.77755275017
2025-06-19,381839.66722003295,216151.13761239254,227828.94133940348,222607.77702437234,85676.78940140893,72396.35194466673,15456.005535648057,16579.811664153116
2025-06-20,386681.1715780981,217174.96230744664,230292.0591304087,223410.1584395406,86279.06716751505,72905.27289546453,15456.005535648057,16579.811664153116
2025-06-23,387327.17771229637,214973.16510779606,229775.3737233683,221453.5459724033,85681.70089311013,72400.50212447924,15456.005535648057,16579.811664153116
2025-06-24,388883.4257947199,214720.13919829475,230893.25041803494,221831.3915572269,85620.62194612066,72348.89079574536,15456.005535648057,16579.811664153116
2025-06-25,392488.5933928955,217120.95109936065,232589.97383221824,224605.01536457433,86250.07557353559,72880.77517962061,15409.637519041113,16530.072229160658
2025-06-26,396990.81983138283,217302.39463564177,235336.59310888822,224300.55902832223,86000.87130701098,72670.1991308275,15349.849696373882,16465.93723403878
2025-06-27,398760.2209900778,218095.25277091103,236126.1890379394,224110.7556240341,86450.46295567648,73050.10126599827,15349.849696373882,16465.93723403878
2025-06-30,398250.3468926831,218765.33789860777,235240.44508346636,224296.28860103246,86147.26593188,72793.90167452542,15303.80014728476,16416.539422336664
2025-07-01,397895.7339642703,218123.09365142728,235134.78262142072,222816.26172131766,85451.04763617532,72205.60156292807,15114.96926481644,16213.978646819365
2025-07-02,398135.5076437552,218987.40186130413,234747.99405497377,223374.60656880835,85634.79746808436,72360.86902327061,15114.96926481644,16213.978646819365
2025-07-03,396851.34089647647,218986.20285038633,234294.95141220058,222783.17402722337,85408.5137139613,72169.66066430538,15114.96926481644,16213.978646819365
2025-07-04,392972.91259495163,220536.86894948714,234279.0236304726,223177.51456550526,85559.6922696018,72297.40559962686,15114.96926481644,16213.978646819365
2025-07-07,392935.73340485495,219773.30433317937,234541.18487561555,223518.35899327468,85433.28789922505,72190.59469612458,15069.62435702199,16165.336710878906
2025-07-08,392818.126566519,220224.3462500673,234542.34880105624,222844.94237837705,85038.47900038533,71856.98364240766,14957.898007672022,16045.486738913416
2025-07-09,391800.9510185842,219213.10637578493,234198.66088595535,221904.10431258345,84678.2037771373,71552.55332888357,14957.898007672022,16045.486738913416
2025-07-10,390448.1160398234,217791.47170215033,233301.25187637215,221385.27441058645,84480.218835659,71385.25728986124,14957.898007672022,16045.486738913416
2025-07-11,386935.77992210886,214135.56414992426,231803.748514844,217566.45190361637,83267.71226676957,70153.88529399074,14957.898007672022,16045.486738913416
2025-07-14,386544.83369770506,212094.9614878346,231635.79243841846,215487.96822022798,82728.28150089845,69379.454658212,14913.024313649006,15997.350278696676
2025-07-15,388963.9497630848,215166.67574091192,232781.89605149208,218608.8072385085,83489.68792864558,70104.5061560212,15266.103141831341,16376.101467699633
2025-07-16,389418.93466273,215763.1858126509,232827.75227660415,218880.06146060996,83278.4671145488,70578.95473289954,15220.304832405847,16326.973163296534
2025-07-17,389255.68009782763,214727.0036588573,232459.0401236766,217785.01236740669,82662.84435296558,69844.08053746841,15047.091760273413,16141.165769070292
2025-07-18,387678.9715211169,215620.18542314734,231407.10976722272,218255.76112124967,82165.71244305534,70272.28493443514,15001.950484992592,16092.742271763082
2025-07-21,388746.07420310256,213068.107035279,231891.13054909385,216649.63802575943,81349.18165202976,69362.45384485848,14585.904034920848,15646.445085221618
2025-07-22,386900.35204798076,212319.99792947376,230935.6512042259,215887.01471793774,81385.24882819709,69290.40119962709,14585.904034920848,15646.445085221618
2025-07-23,389004.38011147693,213408.827724004,231978.9317123709,216994.1388544626,81887.5286012159,69730.96917903794,14585.904034920848,15646.445085221618
2025-07-24,385568.8272370866,213233.2254107698,230253.70726144576,216384.749325592,81086.45425329126,69240.3646054054,14542.146322816085,15599.505749965952
2025-07-25,380642.54530588945,212529.32101186056,227804.1412024877,215978.98069193412,80772.20323528448,68763.66875931973,14351.218376901496,15394.695433523815
2025-07-28,377922.5882063395,210224.311581305,226660.76911128772,213632.31503228558,79316.86825510992,67578.688599607,14351.218376901496,15394.695433523815
2025-07-29,379959.72903895116,210522.4168032696,227816.82068886264,213935.25274351292,78716.70838711098,67558.01807653814,14351.218376901496,15394.695433523815
2025-07-30,380312.76216923585,210972.4824801418,228095.73524486076,214392.6145556779,78654.88904150273,67316.279304708,14351.218376901496,15394.695433523815
2025-07-31,376796.06666312856,208533.5660634276,227245.23441327448,211914.16020411524,78222.1536222449,66675.08721801432,14351.218376901496,15394.695433523815
2025-08-01,372663.2688890351,201926.32976254492,224998.19602220535,205199.81220535794,77119.47390828244,65613.68328261706,14351.218376901496,15394.695433523815
2025-08-04,376320.02475955687,204107.64644435735,227421.06745067966,207416.49080291725,78319.53130613567,66323.28669255557,14351.218376901496,15394.695433523815
2025-08-05,375720.79508433485,204424.89440455358,227318.08541056057,207738.8817557531,77958.885153259,66426.37420198768,14351.218376901496,15394.695433523815
2025-08-06,373621.2083784439,202015.0648715607,226190.34232165758,205289.98582326836,76674.14026960105,65643.31772196597,14351.218376901496,15394.695433523815
2025-08-07,372581.55351009406,202410.94816745777,226472.07747846434,205692.28689053806,76783.02374830596,65771.9571033404,14351.218376901496,15394.695433523815
2025-08-08,368913.29905749153,201883.74911331112,224520.09075298844,204984.60390724952,76512.04703275264,65545.66911012854,14351.218376901496,15394.695433523815
2025-08-11,374337.47840868717,203150.92599958068,226441.29741968552,206238.12911112065,76991.46659499066,65946.49505836083,14351.218376901496,15394.695433523815
2025-08-12,373647.49060373567,203857.56322222922,226074.8818853554,206663.6540117669,77209.889783773,66082.56046914896,14308.16472177079,15348.511347223244
2025-08-13,376270.73211058613,204019.0903366987,227960.03470304617,206836.44279911424,77483.19908215744,66194.13532507654,14258.8002574297,15295.557592788478
2025-08-14,375702.41694616457,204264.86977936974,227418.58083952323,207339.70762718358,77552.47968535533,66491.06740916097,14258.8002574297,15295.557592788478
2025-08-18,382143.96346794255,205228.0272201575,231759.55215015297,208458.6882213047,77156.28017984482,66285.50907619936,14258.8002574297,15295.557592788478
2025-08-19,384241.95416198106,205688.43151217734,232804.56277287606,208988.52688813297,77056.23428165133,66280.71222625399,14258.8002574297,15295.557592788478
2025-08-20,385575.986243064,208343.28110690313,233308.010188664,211734.31250689007,78668.22695600342,67335.39060923502,14216.023856657412,15249.670920010112
2025-08-21,385439.6019603374,207913.2710817108,233374.39423224877,211725.48111261797,78748.46224326096,67268.41184525868,14040.232602090135,15061.097883709861
2025-08-22,381727.0781696044,205818.09371291407,231297.62054936963,209417.4056087209,77981.93241317179,66548.15591948126,14040.232602090135,15061.097883709861
2025-08-25,382570.8121161468,207814.09258971666,231874.16446324158,211556.67325377537,79441.35419178838,67163.95978274748,13998.111904283865,15015.91459005873
2025-08-26,378019.08694555645,205489.50765307408,229851.28148496276,209201.0554594008,79097.55104027642,66631.2583887288,13789.992197803354,14792.662500177732
2025-08-28,375685.6996338851,202903.05573979512,228672.5083877002,206363.05339705755,78001.78427028951,65959.96005819307,13789.992197803354,14792.662500177732
2025-08-29,374752.9561810485,202866.47250727884,228297.2110645243,206323.84417947067,78054.24298992548,65801.86509577773,13789.992197803354,14792.662500177732
2025-09-01,379823.50312109763,204731.85324175938,231152.2557241183,208000.86346963517,78307.5577763282,66278.64004843925,13748.622221209944,14748.284512677199
2025-09-02,379687.56828376197,205607.36112548545,230870.06954539873,208269.0438385458,78459.69729111918,66475.06815023566,13728.01257669866,14726.176340958827
2025-09-03,382207.84158773936,206099.35712739523,232672.5758086969,208426.76624197228,78359.17972283269,66463.14824587073,13561.712493098963,14547.784578646335
2025-09-04,382967.50595092005,205834.26691005155,232825.7274051641,207169.58148727287,77708.97824779169,65969.96099693674,13657.88392335262,14650.94863338223
2025-09-05,382960.9433019369,205443.50135964632,233047.78753141122,206544.96426323912,77100.24385500823,65818.47649511005,13657.88392335262,14650.94863338223
2025-09-08,382370.77128956857,204503.85136085335,233570.53685369666,205886.6951858834,76519.047014755,65556.08890971912,13657.88392335262,14650.94863338223
2025-09-09,383945.6638108676,205948.8928205135,234669.44875405618,207306.8386327743,77203.06225074826,65977.48983222035,13616.910271582561,14606.995787482083
2025-09-10,386108.30015742243,208336.50524229897,234974.5290341905,209714.448155356,77706.75266743022,66585.24407495692,13842.60005396084,14849.095473440731
2025-09-11,387567.6684395026,209296.88378141634,234612.74345440007,210732.9390199437,78128.30134488616,67158.4351683071,13788.18992420203,14790.72918326682
2025-09-12,388340.27935471165,209908.77233919216,235320.8841665961,210697.08824433768,77854.38687400044,66921.81420463497,13833.558906417393,14783.511232706154
2025-09-15,387115.03447117173,209011.35928807844,234525.03571071083,209886.6333109345,77503.19126863543,66699.83306033471,13766.708229043406,14712.069905554305
2025-09-16,389496.48849461,210300.31383178188,236074.04593235973,211570.16271589475,78105.53350486624,67217.5970066841,13725.408104356276,14667.933695837643
2025-09-17,390790.4823341106,211364.50064710117,236502.96511838678,212325.34879001562,78242.34673005261,67335.33853682963,13663.118555613913,14601.366715537313
2025-09-18,391163.3332021376,211852.43703372084,237060.98163334306,213040.65093031753,77832.34490879005,66982.49110076399,13663.437337447065,14601.707388161152
2025-09-19,392846.3830743004,212192.4709460859,236618.58950062143,212547.75961134728,77665.61406870086,66839.00259318294,13592.227990424853,14525.608085852306
2025-09-22,393580.1226231459,210734.57426636954,236158.99733747952,210429.84826278468,76288.61069586764,65614.46654762764,13592.227990424853,14525.608085852306
2025-09-23,393534.1060399461,210991.10588438134,235553.09570611207,210395.03610710806,76052.52854362578,65200.6134140561,13592.227990424853,14525.608085852306
2025-09-24,391625.4398790248,210377.4208739296,234806.05642881317,209933.89015129826,75693.25939752467,64799.74206020967,13592.227990424853,14525.608085852306
2025-09-25,387307.42451832414,208049.7713249495,233388.3526602516,207613.49759710152,74430.58982983037,63830.54197414235,13592.227990424853,14525.608085852306
2025-09-26,382392.0147147974,205183.17119622751,230786.1796383797,204645.16462711644,73213.69192782334,62721.588139643354,13592.227990424853,14525.608085852306
2025-09-29,381955.0967588563,205095.83771288014,230924.39180892744,204607.2980259456,73344.45117502098,62835.31590301438,13592.227990424853,14525.608085852306
2025-09-30,381916.450064823,204823.69005516553,231698.8124720474,204338.97295907917,73275.11961346208,62742.24876315955,13551.451306453579,14525.608085852306
2025-10-01,386647.9175274067,208200.81713740766,232310.3633031654,207695.7400121026,74200.49208709548,63526.52273446806,14184.918058932635,14482.031261594748
2025-10-03,387519.34858536685,208730.3366634046,233161.5970150122,208237.48496529745,74309.35993502024,63619.69817639868,14056.203423458215,14350.886050547797
2025-10-06,388789.6457268555,210586.59257299843,233764.06694085192,210592.35192607492,74978.1834813446,64192.30925913132,13877.509463188013,14168.447520387566
2025-10-07,387624.9505800525,210250.81623617752,233761.27820018076,210178.9065330396,74896.06003417146,64121.999557380084,13877.509463188013,14168.447520387566
2025-10-08,386080.5762040588,209900.374406444,232680.4556337545,210016.61298467757,75227.1686072569,64405.47700288445,13835.876934798449,14125.942177826404
2025-10-09,388743.32191397995,211385.3617397924,234142.17322663672,211615.3626136478,75664.24525140748,64779.67864139491,13976.75739103308,14269.77615294301
2025-10-10,390114.04442119104,212316.56074059496,234972.5014244175,212567.82503739695,75864.55139411212,64951.17004412006,13948.870551664595,14241.304673881874
2025-10-13,389257.0486638018,211477.04167115717,234926.69709059293,211561.57157595825,75353.32713130537,64513.4871815174,13705.931700624713,13993.27267860546
2025-10-14,387500.1567038831,211111.9716652721,233566.40379484318,211297.777604988,75106.71843814132,64302.354012340074,13664.813905522838,13951.292860569645
2025-10-15,391339.67814447416,211691.62601748476,236231.18848212174,211859.8954171686,75552.9877451978,64684.42591701025,13722.159303851364,14009.840488939757
2025-10-16,395436.05783516524,213594.54621820064,238679.45002428594,213357.39253504842,75912.47142467274,64992.19661049746,13722.159303851364,14009.840488939757
2025-10-17,396367.72464214795,213341.44136652196,239873.3971469954,212256.86159050695,75791.32866918828,64888.48066455839,13680.99282593981,13967.810967472939
2025-10-20,398073.8767257566,214711.5944217249,241103.38084386627,213395.45929262578,76378.55211479179,65391.22996140913,13734.463359924306,14022.402496065017
2025-10-21,398542.508185745,214379.49880267182,241551.43957207625,213176.99585306158,76472.42229731331,65471.59658949812,13734.463359924306,14022.402496065017
2025-10-23,398673.319894495,215923.1269680375,241304.00620326074,215043.95263130392,77428.27964132847,66289.9505077402,13693.259969844534,13980.335288576822
2025-10-24,396600.04557512334,215624.24784532038,240018.94426731303,214682.1192332007,77114.13012874973,66020.99250250822,13597.69196077695,13882.763723254258
2025-10-27,398352.351491691,217064.65471151052,241659.09960747254,215731.83997606646,77267.8441755512,66152.59424546332,13556.89888489462,13841.115432084496
2025-10-28,397601.84278436383,216590.77338074124,241666.03768460997,215215.0396761927,76280.36509913727,65307.167491748274,13373.381877622205,13653.751042707929
2025-10-29,400628.1465066655,218932.28392279817,242653.019742842,217287.23718295398,76651.00665827852,65624.49096484364,13373.381877622205,13653.751042707929
2025-10-30,398437.36938562733,216984.5213233456,241679.9908343108,215462.84944044158,76095.48080084968,65148.879447122774,13373.381877622205,13653.751042707929
2025-10-31,395227.1360429965,215476.33211823727,240302.84738628395,213979.14121016682,75529.25721599918,64664.10910752686,13373.381877622205,13653.751042707929
2025-11-03,396018.49649900914,215048.6900011317,241195.9874886169,213538.4385654524,75419.30681323672,64569.97545518183,13373.381877622205,13653.751042707929
2025-11-04,393082.8230579354,213144.133992268,239803.42591478152,211976.3404272477,74505.30660555206,63787.45737765064,13373.381877622205,13653.751042707929
2025-11-06,389281.28351680137,212492.25475968493,238492.63561653093,211327.65486404637,74364.6037103148,63666.99508655003,13373.381877622205,13653.751042707929
2025-11-07,390891.8999902634,212376.97910890644,239450.98715209326,211115.2895074444,73809.4671829108,63191.71689236673,13333.261731989338,13612.789789579805
2025-11-10,387973.2905763544,212573.10929885675,239618.6245404907,210971.4973685705,73304.9925614286,62763.293515229845,13583.489601140082,13868.263615168267
2025-11-11,388568.2266744937,214880.61409395235,239969.2931437215,212989.79001448597,73687.04859809473,63059.9120345476,13640.674068664417,13926.646938865437
2025-11-12,393746.3566655976,218450.02314200668,241415.322098705,216359.25162838714,74290.46368335455,63674.00969653309,13599.752046458423,13884.866998048841
2025-11-13,393472.4147919866,218516.32604856417,241323.92440691733,216547.18769137538,74468.87327938517,63583.49574119901,13539.932082218504,13823.79292519355
2025-11-14,394452.46820723824,217714.28578167176,241710.2525982283,216229.35474146635,75124.1403888505,64142.0464357382,13539.932082218504,13823.79292519355
2025-11-17,396718.43956030917,218107.5812805051,243301.2852685179,216483.4442211462,75342.98958506808,64328.90313427652,13539.932082218504,13823.79292519355
2025-11-18,394198.502654142,216488.32350911573,242233.09334782537,215104.66533852284,74970.70891105164,64011.04466344545,13539.932082218504,13823.79292519355
2025-11-19,395659.5771121234,218395.842353191,242776.1095082474,216215.58867984402,75242.48768975332,64243.093203400334,13499.312285971848,13782.321546417968
2025-11-20,397368.6004132467,218879.09600735718,243810.60717813383,217340.41112029192,75776.90517727846,64699.38636321938,13428.586131334167,13710.112637970746
2025-11-21,395028.52525874594,218986.47284271062,242382.92022358972,216989.59359141433,75677.35659874736,64710.74883350199,13438.936505394222,13720.6800046928
2025-11-24,392836.9907902734,218358.94464497964,241153.90086655508,216569.87707342254,75129.17896812306,63951.08988890431,13438.936505394222,13720.6800046928
2025-11-25,390549.651326667,217523.69721038075,240943.08884418453,215495.45805389603,74403.07194337525,63558.410767428446,13438.936505394222,13720.6800046928
2025-11-26,394416.74085248023,220359.54966990056,243854.44462820646,217802.7232886315,74916.70645047266,63954.803014267585,13438.936505394222,13720.6800046928
2025-11-27,392572.80644316116,219771.26503670512,243295.51095915568,217542.40201857855,74764.11640511034,63824.480334990585,13438.936505394222,13720.6800046928
2025-11-28,392946.3449487882,219606.55576052755,243171.62037047846,217413.50854745938,74326.68363681373,63356.87854246456,13438.936505394222,13720.6800046928
